Subfamily;Tribe;Genus;Epithet;Binominal_name;Abundance;Area;Stratum;Mean_red_reflectance;SD_red_reflectance;Mean_green_reflectance;SD_green_reflectance;Mean_blue_reflectance;SD_blue_reflectance;Proportion_red;Proportion_green;Proportion_blue;X_coord;Y_coord;Euclidian_distance;Mean_luminance;Complexity_index;Mean_contrast;Iridescence_presence;Proportion_Iridescence;Eyespot_presence;Proportion_eyespot;Mean_eyespotarea;Shannon_cd;Shannon_tr
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D6;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D6;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D6;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D6;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D6;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D6;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D5;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D5;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D5;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D5;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D1;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D1;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D1;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D1;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D2;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D2;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D2;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D2;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D2;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D2;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D2;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D2;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D2;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D2;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D2;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D3;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D6;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D6;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D6;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D5;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D1;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D2;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D3;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D6;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D6;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D5;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D5;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D5;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D5;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D5;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D5;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D5;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D4;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D4;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D4;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D4;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D4;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D5;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D4;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D1;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D1;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D1;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D1;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D1;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D2;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D6;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D6;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D5;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D4;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D4;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D4;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D1;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D1;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D1;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D1;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D1;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D2;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D5;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D4;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D4;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D4;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D1;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D1;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D1;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D2;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D6;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D4;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D4;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D1;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D2;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D2;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D2;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D2;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
Satyrinae;Satyrini;Carminda;paeon;Carminda_paeon;1;D2;Dossel;14.46795536;5.025148622;10.63741841;3.683333411;8.213676782;2.865572678;0.434224719;0.31925935;0.246515931;0.081292792;-0.106329168;0.133844723;0.101839001;0.529726685;0.191027886;0;0;1;0.00172529;0.000431322;0.961576733;1.404719419
